<expr>,rows.integrated.per_minute,
1680680040.0,6197,
1680680100.0,6676,
1680680160.0,6162,
1680680220.0,6256,
1680680280.0,6651,
1680680340.0,7332,
1680680400.0,6380,
1680680460.0,7817,
1680680520.0,6045,
1680680580.0,7311,
1680680640.0,5892,
1680680700.0,6496,
1680680760.0,5781,
1680680820.0,5469,
1680680880.0,6240,
1680680940.0,6213,
1680681000.0,5384,
1680681060.0,5638,
1680681120.0,5194,
1680681180.0,5729,
1680681240.0,5532,
1680681300.0,5271,
1680681360.0,5573,
1680681420.0,4862,
1680681480.0,4877,
1680681540.0,5611,
1680681600.0,4514,
1680681660.0,5476,
1680681720.0,4785,
1680681780.0,5667,
1680681840.0,4836,
1680681900.0,5217,
1680681960.0,5016,
1680682020.0,4795,
1680682080.0,5032,
1680682140.0,4884,
1680682200.0,4564,
1680682260.0,4768,
1680682320.0,4688,
1680682380.0,5156,
1680682440.0,4495,
1680682500.0,4464,
1680682560.0,4377,
1680682620.0,4457,
1680682680.0,4327,
1680682740.0,4650,
1680682800.0,4249,
1680682860.0,4534,
1680682920.0,3808,
1680682980.0,4699,
1680683040.0,4073,
1680683100.0,4526,
1680683160.0,4395,
1680683220.0,4181,
1680683280.0,4110,
1680683340.0,4531,
1680683400.0,3611,
1680683460.0,4629,
1680683520.0,3901,
1680683580.0,5383,
1680683640.0,4013,
1680683700.0,4385,
1680683760.0,4267,
1680683820.0,4521,
1680683880.0,4600,
1680683940.0,4189,
1680684000.0,3881,
1680684060.0,4965,
1680684120.0,4045,
1680684180.0,4721,
1680684240.0,4318,
1680684300.0,4259,
1680684360.0,4147,
1680684420.0,4197,
1680684480.0,4229,
1680684540.0,4491,
1680684600.0,3862,
1680684660.0,4631,
1680684720.0,4198,
1680684780.0,4632,
1680684840.0,4128,
1680684900.0,4271,
1680684960.0,4393,
1680685020.0,4358,
1680685080.0,4350,
1680685140.0,4755,
1680685200.0,4279,
1680685260.0,4784,
1680685320.0,3796,
1680685380.0,4491,
1680685440.0,4129,
1680685500.0,4155,
1680685560.0,4300,
1680685620.0,4436,
1680685680.0,4365,
1680685740.0,4348,
1680685800.0,3974,
1680685860.0,4535,
1680685920.0,3809,
1680685980.0,4739,
1680686040.0,4122,
1680686100.0,3955,
1680686160.0,4090,
1680686220.0,3941,
1680686280.0,3944,
1680686340.0,4969,
1680686400.0,3550,
1680686460.0,4514,
1680686520.0,3644,
1680686580.0,4549,
1680686640.0,3952,
1680686700.0,3838,
1680686760.0,3702,
1680686820.0,4144,
1680686880.0,3976,
1680686940.0,4180,
1680687000.0,3389,
1680687060.0,3956,
1680687120.0,3450,
1680687180.0,5139,
1680687240.0,4158,
1680687300.0,4357,
1680687360.0,3861,
1680687420.0,4179,
1680687480.0,4059,
1680687540.0,4339,
1680687600.0,3630,
1680687660.0,4177,
1680687720.0,3526,
1680687780.0,4508,
1680687840.0,4151,
1680687900.0,4083,
1680687960.0,3665,
1680688020.0,3897,
1680688080.0,3807,
1680688140.0,4222,
1680688200.0,3401,
1680688260.0,4156,
1680688320.0,3401,
1680688380.0,4234,
1680688440.0,3693,
1680688500.0,3925,
1680688560.0,3722,
1680688620.0,4083,
1680688680.0,4148,
1680688740.0,4222,
1680688800.0,3314,
1680688860.0,4189,
1680688920.0,3410,
1680688980.0,4157,
1680689040.0,3875,
1680689100.0,3780,
1680689160.0,3715,
1680689220.0,3699,
1680689280.0,3658,
1680689340.0,3575,
1680689400.0,3306,
1680689460.0,4011,
1680689520.0,3666,
1680689580.0,4246,
1680689640.0,3942,
1680689700.0,3619,
1680689760.0,3788,
1680689820.0,3758,
1680689880.0,3578,
1680689940.0,3988,
1680690000.0,3272,
1680690060.0,3827,
1680690120.0,3188,
1680690180.0,4196,
1680690240.0,3609,
1680690300.0,3724,
1680690360.0,3485,
1680690420.0,3644,
1680690480.0,3510,
1680690540.0,3904,
1680690600.0,3237,
1680690660.0,3803,
1680690720.0,3234,
1680690780.0,4428,
1680690840.0,3369,
1680690900.0,3995,
1680690960.0,3871,
1680691020.0,3824,
1680691080.0,3640,
1680691140.0,3875,
1680691200.0,3135,
1680691260.0,4048,
1680691320.0,3124,
1680691380.0,4054,
1680691440.0,3671,
1680691500.0,3651,
1680691560.0,3744,
1680691620.0,3602,
1680691680.0,3590,
1680691740.0,4000,
1680691800.0,3113,
1680691860.0,3755,
1680691920.0,3188,
1680691980.0,4137,
1680692040.0,3639,
1680692100.0,3713,
1680692160.0,3446,
1680692220.0,3669,
1680692280.0,3742,
1680692340.0,3739,
1680692400.0,3113,
1680692460.0,3738,
1680692520.0,2860,
1680692580.0,3722,
1680692640.0,3289,
1680692700.0,3270,
1680692760.0,3283,
1680692820.0,3400,
1680692880.0,3480,
1680692940.0,3963,
1680693000.0,2909,
1680693060.0,3851,
1680693120.0,2943,
1680693180.0,3727,
1680693240.0,3520,
1680693300.0,3253,
1680693360.0,3497,
1680693420.0,3829,
1680693480.0,3450,
1680693540.0,3747,
1680693600.0,2843,
1680693660.0,3875,
1680693720.0,3145,
1680693780.0,3731,
1680693840.0,3475,
1680693900.0,3369,
1680693960.0,3776,
1680694020.0,3543,
1680694080.0,3490,
1680694140.0,3802,
1680694200.0,2966,
1680694260.0,3937,
1680694320.0,3097,
1680694380.0,4379,
1680694440.0,3594,
1680694500.0,3461,
1680694560.0,3396,
1680694620.0,3619,
1680694680.0,3435,
1680694740.0,3584,
1680694800.0,3115,
1680694860.0,3726,
1680694920.0,3002,
1680694980.0,4039,
1680695040.0,3521,
1680695100.0,3426,
1680695160.0,3372,
1680695220.0,3793,
1680695280.0,3319,
1680695340.0,3776,
1680695400.0,2912,
1680695460.0,4059,
1680695520.0,3403,
1680695580.0,3717,
1680695640.0,3584,
1680695700.0,3475,
1680695760.0,3557,
1680695820.0,3529,
1680695880.0,3611,
1680695940.0,3966,
1680696000.0,3202,
1680696060.0,3918,
1680696120.0,3285,
1680696180.0,4099,
1680696240.0,3184,
1680696300.0,3496,
1680696360.0,3271,
1680696420.0,3501,
1680696480.0,3436,
1680696540.0,3789,
1680696600.0,3013,
1680696660.0,3357,
1680696720.0,2950,
1680696780.0,3807,
1680696840.0,3265,
1680696900.0,3163,
1680696960.0,3523,
1680697020.0,3468,
1680697080.0,3383,
1680697140.0,3834,
1680697200.0,2876,
1680697260.0,3740,
1680697320.0,3235,
1680697380.0,3809,
1680697440.0,3371,
1680697500.0,3542,
1680697560.0,3231,
1680697620.0,3422,
1680697680.0,3466,
1680697740.0,3700,
1680697800.0,3059,
1680697860.0,3850,
1680697920.0,3034,
1680697980.0,4179,
1680698040.0,3465,
1680698100.0,3408,
1680698160.0,3476,
1680698220.0,3459,
1680698280.0,3620,
1680698340.0,3551,
1680698400.0,3090,
1680698460.0,3925,
1680698520.0,2980,
1680698580.0,3814,
1680698640.0,3333,
1680698700.0,3561,
1680698760.0,3639,
1680698820.0,3642,
1680698880.0,3565,
1680698940.0,3476,
1680699000.0,3227,
1680699060.0,4079,
1680699120.0,3602,
1680699180.0,4195,
1680699240.0,3337,
1680699300.0,3669,
1680699360.0,3419,
1680699420.0,3835,
1680699480.0,3434,
1680699540.0,4018,
1680699600.0,3097,
1680699660.0,4019,
1680699720.0,3094,
1680699780.0,3981,
1680699840.0,3285,
1680699900.0,3693,
1680699960.0,3225,
1680700020.0,3336,
1680700080.0,3480,
1680700140.0,4026,
1680700200.0,3027,
1680700260.0,4053,
1680700320.0,3169,
1680700380.0,4136,
1680700440.0,3289,
1680700500.0,3225,
1680700560.0,3588,
1680700620.0,3540,
1680700680.0,3708,
1680700740.0,3882,
1680700800.0,3112,
1680700860.0,3708,
1680700920.0,3442,
1680700980.0,4233,
1680701040.0,3577,
1680701100.0,3506,
1680701160.0,3480,
1680701220.0,3614,
1680701280.0,3406,
1680701340.0,3801,
1680701400.0,3170,
1680701460.0,3651,
1680701520.0,3450,
1680701580.0,4464,
1680701640.0,3540,
1680701700.0,3426,
1680701760.0,3357,
1680701820.0,4189,
1680701880.0,3489,
1680701940.0,4432,
1680702000.0,3162,
1680702060.0,4107,
1680702120.0,3243,
1680702180.0,3846,
1680702240.0,3529,
1680702300.0,3523,
1680702360.0,3550,
1680702420.0,3684,
1680702480.0,3704,
1680702540.0,4137,
1680702600.0,3302,
1680702660.0,3822,
1680702720.0,3210,
1680702780.0,4129,
1680702840.0,3698,
1680702900.0,3593,
1680702960.0,3517,
1680703020.0,3562,
1680703080.0,3307,
1680703140.0,3946,
1680703200.0,3256,
1680703260.0,3916,
1680703320.0,3418,
1680703380.0,3937,
1680703440.0,3602,
1680703500.0,3808,
1680703560.0,3773,
1680703620.0,4030,
1680703680.0,3409,
1680703740.0,3625,
1680703800.0,3303,
1680703860.0,3996,
1680703920.0,3185,
1680703980.0,3860,
1680704040.0,3167,
1680704100.0,3319,
1680704160.0,3383,
1680704220.0,3479,
1680704280.0,3464,
1680704340.0,3773,
1680704400.0,3008,
1680704460.0,3878,
1680704520.0,3057,
1680704580.0,4153,
1680704640.0,3200,
1680704700.0,3605,
1680704760.0,3310,
1680704820.0,3391,
1680704880.0,3457,
1680704940.0,3974,
1680705000.0,2964,
1680705060.0,3590,
1680705120.0,3081,
1680705180.0,4219,
1680705240.0,3385,
1680705300.0,3591,
1680705360.0,3328,
1680705420.0,3505,
1680705480.0,3318,
1680705540.0,3682,
1680705600.0,2924,
1680705660.0,3851,
1680705720.0,3076,
1680705780.0,4011,
1680705840.0,3187,
1680705900.0,3413,
1680705960.0,3394,
1680706020.0,3464,
1680706080.0,3726,
1680706140.0,3769,
1680706200.0,2935,
1680706260.0,3489,
1680706320.0,2956,
1680706380.0,3873,
1680706440.0,3158,
1680706500.0,3537,
1680706560.0,3339,
1680706620.0,3343,
1680706680.0,3516,
1680706740.0,3651,
1680706800.0,2840,
1680706860.0,3639,
1680706920.0,2987,
1680706980.0,3933,
1680707040.0,3338,
1680707100.0,3471,
1680707160.0,3353,
1680707220.0,3427,
1680707280.0,3536,
1680707340.0,3803,
1680707400.0,2948,
1680707460.0,3899,
1680707520.0,3062,
1680707580.0,4005,
1680707640.0,3364,
1680707700.0,3357,
1680707760.0,3179,
1680707820.0,3307,
1680707880.0,3640,
1680707940.0,3649,
1680708000.0,2822,
1680708060.0,3707,
1680708120.0,2856,
1680708180.0,3898,
1680708240.0,3335,
1680708300.0,3320,
1680708360.0,3375,
1680708420.0,3458,
1680708480.0,3040,
1680708540.0,3490,
1680708600.0,2948,
1680708660.0,3904,
1680708720.0,2998,
1680708780.0,4218,
1680708840.0,3370,
1680708900.0,3338,
1680708960.0,3552,
1680709020.0,3529,
1680709080.0,3214,
1680709140.0,3669,
1680709200.0,2824,
1680709260.0,3668,
1680709320.0,3116,
1680709380.0,3916,
1680709440.0,3621,
1680709500.0,3536,
1680709560.0,3294,
1680709620.0,3533,
1680709680.0,3421,
1680709740.0,3938,
1680709800.0,3027,
1680709860.0,3698,
1680709920.0,3041,
1680709980.0,3819,
1680710040.0,3280,
1680710100.0,3289,
1680710160.0,3358,
1680710220.0,3860,
1680710280.0,3395,
1680710340.0,3788,
1680710400.0,3037,
1680710460.0,3777,
1680710520.0,3004,
1680710580.0,3928,
1680710640.0,3286,
1680710700.0,3715,
1680710760.0,3294,
1680710820.0,3597,
1680710880.0,3826,
1680710940.0,3789,
1680711000.0,3060,
1680711060.0,3440,
1680711120.0,3414,
1680711180.0,3965,
1680711240.0,3394,
1680711300.0,3333,
1680711360.0,3667,
1680711420.0,3451,
1680711480.0,3602,
1680711540.0,3868,
1680711600.0,2942,
1680711660.0,3834,
1680711720.0,3143,
1680711780.0,3921,
1680711840.0,3580,
1680711900.0,3483,
1680711960.0,3464,
1680712020.0,3785,
1680712080.0,3388,
1680712140.0,3772,
1680712200.0,3117,
1680712260.0,3829,
1680712320.0,3234,
1680712380.0,4219,
1680712440.0,3700,
1680712500.0,3707,
1680712560.0,3116,
1680712620.0,3389,
1680712680.0,3350,
1680712740.0,3740,
1680712800.0,2990,
1680712860.0,3977,
1680712920.0,3208,
1680712980.0,3977,
1680713040.0,3101,
1680713100.0,3328,
1680713160.0,3387,
1680713220.0,3492,
1680713280.0,3542,
1680713340.0,3641,
1680713400.0,3201,
1680713460.0,3652,
1680713520.0,3082,
1680713580.0,3703,
1680713640.0,3275,
1680713700.0,3326,
1680713760.0,3377,
1680713820.0,3630,
1680713880.0,3444,
1680713940.0,3628,
1680714000.0,3049,
1680714060.0,3661,
1680714120.0,2858,
1680714180.0,3731,
1680714240.0,3401,
1680714300.0,3643,
1680714360.0,3639,
1680714420.0,3394,
1680714480.0,3268,
1680714540.0,3729,
1680714600.0,3551,
1680714660.0,3896,
1680714720.0,3242,
1680714780.0,3990,
1680714840.0,3431,
1680714900.0,3282,
1680714960.0,3569,
1680715020.0,3387,
1680715080.0,3432,
1680715140.0,3717,
1680715200.0,2865,
1680715260.0,3927,
1680715320.0,2903,
1680715380.0,3790,
1680715440.0,3515,
1680715500.0,3311,
1680715560.0,3476,
1680715620.0,3415,
1680715680.0,3405,
1680715740.0,3754,
1680715800.0,2883,
1680715860.0,3495,
1680715920.0,2976,
1680715980.0,4122,
1680716040.0,3258,
1680716100.0,3511,
1680716160.0,3319,
1680716220.0,3572,
1680716280.0,3280,
1680716340.0,3862,
1680716400.0,3035,
1680716460.0,3778,
1680716520.0,3006,
1680716580.0,3762,
1680716640.0,3604,
1680716700.0,3399,
1680716760.0,3428,
1680716820.0,3376,
1680716880.0,3197,
1680716940.0,3759,
1680717000.0,3102,
1680717060.0,3762,
1680717120.0,3016,
1680717180.0,3770,
1680717240.0,3226,
1680717300.0,3548,
1680717360.0,3465,
1680717420.0,3668,
1680717480.0,3355,
1680717540.0,3778,
1680717600.0,2975,
1680717660.0,3766,
1680717720.0,3038,
1680717780.0,3903,
1680717840.0,3186,
1680717900.0,3602,
1680717960.0,3420,
1680718020.0,3522,
1680718080.0,3277,
1680718140.0,3402,
1680718200.0,3171,
1680718260.0,3832,
1680718320.0,3034,
1680718380.0,3905,
1680718440.0,3476,
1680718500.0,3533,
1680718560.0,3243,
1680718620.0,3460,
1680718680.0,3324,
1680718740.0,3867,
1680718800.0,2885,
1680718860.0,3760,
1680718920.0,3301,
1680718980.0,3855,
1680719040.0,3275,
1680719100.0,3735,
1680719160.0,3516,
1680719220.0,3500,
1680719280.0,3249,
1680719340.0,3753,
1680719400.0,2985,
1680719460.0,3578,
1680719520.0,3134,
1680719580.0,4633,
1680719640.0,3346,
1680719700.0,3400,
1680719760.0,3231,
1680719820.0,3553,
1680719880.0,3350,
1680719940.0,3639,
1680720000.0,3010,
1680720060.0,3715,
1680720120.0,3043,
1680720180.0,3966,
1680720240.0,3346,
1680720300.0,3537,
1680720360.0,3427,
1680720420.0,3561,
1680720480.0,3511,
1680720540.0,3901,
1680720600.0,3015,
1680720660.0,3466,
1680720720.0,3202,
1680720780.0,4023,
1680720840.0,3214,
1680720900.0,3430,
1680720960.0,3285,
1680721020.0,3568,
1680721080.0,3459,
1680721140.0,3659,
1680721200.0,3139,
1680721260.0,3784,
1680721320.0,2925,
1680721380.0,3937,
1680721440.0,3313,
1680721500.0,3311,
1680721560.0,3330,
1680721620.0,3578,
1680721680.0,3524,
1680721740.0,3588,
1680721800.0,3079,
1680721860.0,3829,
1680721920.0,3568,
1680721980.0,5050,
1680722040.0,3335,
1680722100.0,3450,
1680722160.0,3432,
1680722220.0,3337,
1680722280.0,3403,
1680722340.0,3748,
1680722400.0,3204,
1680722460.0,4062,
1680722520.0,3175,
1680722580.0,3904,
1680722640.0,3344,
1680722700.0,3500,
1680722760.0,3408,
1680722820.0,3469,
1680722880.0,3162,
1680722940.0,3579,
1680723000.0,2974,
1680723060.0,3946,
1680723120.0,3070,
1680723180.0,4334,
1680723240.0,3961,
1680723300.0,3610,
1680723360.0,3774,
1680723420.0,3561,
1680723480.0,3659,
1680723540.0,3938,
1680723600.0,3042,
1680723660.0,3861,
1680723720.0,3052,
1680723780.0,4034,
1680723840.0,3383,
1680723900.0,3786,
1680723960.0,3619,
1680724020.0,3702,
1680724080.0,3375,
1680724140.0,4231,
1680724200.0,3261,
1680724260.0,3992,
1680724320.0,3410,
1680724380.0,3953,
1680724440.0,3479,
1680724500.0,3611,
1680724560.0,3518,
1680724620.0,3684,
1680724680.0,3623,
1680724740.0,3797,
1680724800.0,3009,
1680724860.0,4183,
1680724920.0,3207,
1680724980.0,3952,
1680725040.0,3424,
1680725100.0,3509,
1680725160.0,3553,
1680725220.0,3681,
1680725280.0,3197,
1680725340.0,4000,
1680725400.0,3254,
1680725460.0,3821,
1680725520.0,3022,
1680725580.0,3878,
1680725640.0,3379,
1680725700.0,3433,
1680725760.0,3331,
1680725820.0,3578,
1680725880.0,3457,
1680725940.0,3797,
1680726000.0,3244,
1680726060.0,3606,
1680726120.0,2973,
1680726180.0,3789,
1680726240.0,3307,
1680726300.0,3388,
1680726360.0,3393,
1680726420.0,3510,
1680726480.0,3324,
1680726540.0,3720,
1680726600.0,3024,
1680726660.0,3587,
1680726720.0,3367,
1680726780.0,4122,
1680726840.0,3368,
1680726900.0,3341,
1680726960.0,3406,
1680727020.0,3892,
1680727080.0,3849,
1680727140.0,4228,
1680727200.0,3405,
1680727260.0,4299,
1680727320.0,3458,
1680727380.0,4276,
1680727440.0,3868,
1680727500.0,3712,
1680727560.0,3697,
1680727620.0,4226,
1680727680.0,3869,
1680727740.0,3852,
1680727800.0,2901,
1680727860.0,3996,
1680727920.0,3067,
1680727980.0,4404,
1680728040.0,3527,
1680728100.0,3737,
1680728160.0,3540,
1680728220.0,3738,
1680728280.0,3571,
1680728340.0,3973,
1680728400.0,3119,
1680728460.0,3948,
1680728520.0,3142,
1680728580.0,3962,
1680728640.0,3354,
1680728700.0,3807,
1680728760.0,3673,
1680728820.0,3795,
1680728880.0,3654,
1680728940.0,3761,
1680729000.0,3301,
1680729060.0,4245,
1680729120.0,3210,
1680729180.0,4197,
1680729240.0,3512,
1680729300.0,3826,
1680729360.0,4007,
1680729420.0,3835,
1680729480.0,3742,
1680729540.0,4247,
1680729600.0,3367,
1680729660.0,4239,
1680729720.0,3160,
1680729780.0,4068,
1680729840.0,3607,
1680729900.0,3758,
1680729960.0,3494,
1680730020.0,3651,
1680730080.0,3780,
1680730140.0,3927,
1680730200.0,3326,
1680730260.0,3675,
1680730320.0,3506,
1680730380.0,4763,
1680730440.0,3569,
1680730500.0,3680,
1680730560.0,3557,
1680730620.0,3724,
1680730680.0,3689,
1680730740.0,4136,
1680730800.0,3479,
1680730860.0,4148,
1680730920.0,3814,
1680730980.0,4925,
1680731040.0,4787,
1680731100.0,4231,
1680731160.0,4561,
1680731220.0,5269,
1680731280.0,4552,
1680731340.0,4723,
1680731400.0,3750,
1680731460.0,4765,
1680731520.0,3986,
1680731580.0,4549,
1680731640.0,4068,
1680731700.0,4705,
1680731760.0,4470,
1680731820.0,4330,
1680731880.0,4137,
1680731940.0,5084,
1680732000.0,3818,
1680732060.0,5625,
1680732120.0,3770,
1680732180.0,5215,
1680732240.0,4200,
1680732300.0,4517,
1680732360.0,4330,
1680732420.0,4621,
1680732480.0,4617,
1680732540.0,4618,
1680732600.0,4639,
1680732660.0,5069,
1680732720.0,4567,
1680732780.0,4684,
1680732840.0,5105,
1680732900.0,5736,
1680732960.0,4469,
1680733020.0,5239,
1680733080.0,4921,
1680733140.0,5585,
1680733200.0,5685,
1680733260.0,5750,
1680733320.0,5199,
1680733380.0,5458,
1680733440.0,5113,
1680733500.0,5495,
1680733560.0,5071,
1680733620.0,5241,
1680733680.0,5164,
1680733740.0,6121,
1680733800.0,5479,
1680733860.0,7044,
1680733920.0,5780,
1680733980.0,8935,
1680734040.0,7988,
1680734100.0,7659,
1680734160.0,8646,
1680734220.0,8770,
1680734280.0,7982,
1680734340.0,7692,
1680734400.0,6532,
1680734460.0,7712,
1680734520.0,9415,
1680734580.0,9901,
1680734640.0,8602,
1680734700.0,9436,
1680734760.0,7736,
1680734820.0,8501,
1680734880.0,8998,
1680734940.0,10036,
1680735000.0,8366,
1680735060.0,9848,
1680735120.0,9239,
1680735180.0,9845,
1680735240.0,10024,
1680735300.0,10393,
1680735360.0,9883,
1680735420.0,11318,
1680735480.0,10134,
1680735540.0,10905,
1680735600.0,10361,
1680735660.0,11153,
1680735720.0,10756,
1680735780.0,12042,
1680735840.0,11213,
1680735900.0,12948,
1680735960.0,10440,
1680736020.0,11548,
1680736080.0,12379,
1680736140.0,12358,
1680736200.0,12025,
1680736260.0,12105,
1680736320.0,11481,
1680736380.0,12675,
1680736440.0,11863,
1680736500.0,11871,
1680736560.0,11320,
1680736620.0,11277,
1680736680.0,11366,
1680736740.0,12818,
1680736800.0,11932,
1680736860.0,11302,
1680736920.0,11396,
1680736980.0,13143,
1680737040.0,13014,
1680737100.0,13209,
1680737160.0,11684,
1680737220.0,13418,
1680737280.0,13951,
1680737340.0,13015,
1680737400.0,13376,
1680737460.0,12769,
1680737520.0,11967,
1680737580.0,12978,
1680737640.0,12355,
1680737700.0,12753,
1680737760.0,13428,
1680737820.0,10955,
1680737880.0,11658,
1680737940.0,13081,
1680738000.0,11952,
1680738060.0,11408,
1680738120.0,11604,
1680738180.0,12946,
1680738240.0,12256,
1680738300.0,13124,
1680738360.0,12000,
1680738420.0,12516,
1680738480.0,13502,
1680738540.0,13367,
1680738600.0,13348,
1680738660.0,12591,
1680738720.0,12338,
1680738780.0,13150,
1680738840.0,11944,
1680738900.0,11507,
1680738960.0,13704,
1680739020.0,13662,
1680739080.0,13178,
1680739140.0,12740,
1680739200.0,12082,
1680739260.0,14226,
1680739320.0,11529,
1680739380.0,13912,
1680739440.0,12154,
1680739500.0,13810,
1680739560.0,13127,
1680739620.0,14110,
1680739680.0,13674,
1680739740.0,13347,
1680739800.0,12846,
1680739860.0,12599,
1680739920.0,11452,
1680739980.0,13866,
1680740040.0,14526,
1680740100.0,12897,
1680740160.0,13068,
1680740220.0,12866,
1680740280.0,12451,
1680740340.0,13239,
1680740400.0,12386,
1680740460.0,13195,
1680740520.0,12544,
1680740580.0,12762,
1680740640.0,13719,
1680740700.0,12429,
1680740760.0,13158,
1680740820.0,12607,
1680740880.0,12758,
1680740940.0,13320,
1680741000.0,12829,
1680741060.0,13478,
1680741120.0,13519,
1680741180.0,15511,
1680741240.0,13264,
1680741300.0,12790,
1680741360.0,12788,
1680741420.0,14248,
1680741480.0,15048,
1680741540.0,14748,
1680741600.0,12066,
1680741660.0,12624,
1680741720.0,11747,
1680741780.0,12172,
1680741840.0,13138,
1680741900.0,13352,
1680741960.0,12925,
1680742020.0,14246,
1680742080.0,14364,
1680742140.0,14592,
1680742200.0,13552,
1680742260.0,12602,
1680742320.0,13500,
1680742380.0,13455,
1680742440.0,12248,
1680742500.0,13496,
1680742560.0,13160,
1680742620.0,7187,
1680742680.0,13290,
1680742740.0,13354,
1680742800.0,6414,
1680742860.0,12457,
1680742920.0,13953,
1680742980.0,14077,
1680743040.0,13058,
1680743100.0,13570,
1680743160.0,13595,
1680743220.0,12639,
1680743280.0,13371,
1680743340.0,14230,
1680743400.0,12441,
1680743460.0,13554,
1680743520.0,12778,
1680743580.0,12967,
1680743640.0,12535,
1680743700.0,12736,
1680743760.0,12959,
1680743820.0,12378,
1680743880.0,13707,
1680743940.0,13746,
1680744000.0,13809,
1680744060.0,13949,
1680744120.0,12871,
1680744180.0,14732,
1680744240.0,13632,
1680744300.0,14669,
